Pathway	G89286	G89287	G89288	G89290	G89292	G89293	G89294	G89295	G89296	G89297	G89299	G89300	G89301	G89302	G89303	G89304	G89305	G89307	G89308	G89309	G89311	G89312	G89313	G89314	G89315	G89316	G89317	G89320	G89321	G89322	G89323	G89324	G89325	G89328	G89329	G89330	G89331	G89332	G89333	G89334	G89335	G89336	G89338	G89339	G89340	G89341	G89343	G89344	G89345	G89347	G89348	G89349	G89350	G89351	G89352	G89353	G89354	G89355	G89356	G89358	G89360	G89361	G89362	G89363	G89364	G89365	G89366	G89368	G89369	G89370	G89372	G89373	G89374	G89375	G89378	G89379	G89380	G89381
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_coprocola	0	0	0	0	0	3.70431e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_dorei	6.56302e-7	0	0	0	0	2.12204e-6	0	1.01251e-6	2.99029e-7	0	0	0	5.81616e-6	0	0	0	0	0	0	0	2.1647e-7	0	0	0	0	1.85622e-6	0	0	0	0	8.65204e-6	2.81887e-6	0	4.9036e-7	0	0	0	1.46e-7	8.65081e-6	0	5.53781e-6	1.04356e-4	3.64768e-7	0	2.94387e-5	9.92408e-6	0	0	1.01403e-6	0	1.50003e-5	2.64383e-6	0	7.19994e-6	0	4.34033e-7	0	0	0	1.41952e-6	0	0	0	0	0	0	0	0	0	0	1.16214e-6	3.18256e-5	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_faecis	0	0	1.64409e-7	1.74949e-5	4.16136e-6	0	0	0	0	0	0	0	0	0	0	0	0	1.13314e-5	0	0	0	0	1.01862e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01618e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	5.07641e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52356e-7	0	2.07811e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_fragilis	0	0	1.2972e-6	0	0	2.24271e-6	0	3.34606e-5	0	0	0	0	4.22541e-6	2.77086e-6	0	0	1.31537e-5	0	0	0	0	0	3.20872e-5	7.0579e-6	4.33487e-6	0	4.26624e-6	1.85424e-5	0	0	0	0	0	1.15484e-6	3.13925e-6	0	0	0	0	0	4.862e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70247e-6	4.93732e-5	0	0	0	0	0	0	0	0	0	0	5.42916e-5	0	5.04414e-6	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45904e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	0	0	0	1.39649e-5	0	0	0	0	0	0	0	0	0	0	2.39017e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	0	0	3.3691e-6	8.84052e-6	4.62455e-6	8.6589e-7	0	0	8.75606e-6	0	0	0	0	0	4.14083e-6	0	4.13247e-6	2.7186e-6	0	0	2.15157e-6	0	1.99822e-6	0	0	0	2.27405e-6	0	0	3.22439e-6	2.95977e-6	2.21844e-6	0	0	0	0	0	1.49323e-7	2.62853e-6	0	0	0	0	0	0	0	0	0	0	0	7.51837e-6	5.2734e-7	0	0	0	8.88461e-6	0	0	0	0	0	1.54345e-5	0	9.08614e-6	0	0	0	0	0	0	1.4126e-6	2.03115e-5	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_plebeius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41469e-5	0	0	0	0	0	0	0	0	1.42716e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_salyersiae	0	0	0	0	0	0	0	0	1.54646e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14025e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_sp_2_1_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.14209e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_sp_3_2_5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19309e-6	0	0	0	0	0	0	0	0	0	0	6.3595e-6	0	0	0	0	0	0	0	0	0	4.22351e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_sp_4_3_47FAA	0	0	0	0	0	0	0	0	8.72858e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65506e-5	0	0	0	0	0	0	0	1.10389e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27125e-5	0	0	0	0	0	6.53031e-6	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	0	0	7.03823e-6	0	0	0	0	0	1.13689e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39954e-5	0	0	0	0	0	0	3.349e-6	0	0	0	0	0	0	0	0	3.77314e-5	0	0	0	0	0	0	5.46111e-7	0	0	0	0	4.32607e-6	0	0	0	0	0	0	0	0	0	0	0	4.82165e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	8.15353e-7	0	8.19266e-6	0	1.70208e-5	0	0	0	0	0	5.27858e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88291e-6	0	0	0	0	0	0	0	6.07445e-5	0	0	0	0	0	0	0	0	2.74082e-6	0	0	1.22734e-5	0	0	0	0	0	0	4.91722e-5	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	8.17178e-6	0	0	0	0	2.87822e-6	0	1.49013e-5	2.56887e-6	0	0	0	0	2.17231e-6	0	1.72029e-5	2.37923e-6	0	3.5425e-6	2.02896e-6	2.09954e-6	6.70418e-6	0	0	2.4228e-5	0	0	3.43441e-6	0	0	5.91343e-5	3.71373e-6	0	2.8556e-6	8.25615e-6	0	4.30089e-5	0	0	5.71531e-7	0	1.59392e-5	2.48375e-6	0	0	0	0	6.2114e-6	0	0	2.98019e-5	5.33941e-6	0	0	0	1.336e-5	0	0	3.01699e-6	0	0	8.62652e-6	1.061e-5	7.33393e-6	0	0	0	0	0	0	0	0	0	6.23215e-6	0	8.86814e-7	0	1.71434e-6
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	1.23637e-5	0	6.53791e-8	1.51997e-4	2.39132e-5	1.81691e-5	4.35673e-5	2.30492e-4	5.12363e-6	0	3.13376e-6	0	6.2384e-5	4.19348e-5	1.29629e-5	1.04801e-4	2.4758e-5	1.82347e-5	1.33426e-5	4.10222e-6	1.92603e-6	4.25153e-5	0	0	4.71357e-5	1.60325e-5	3.94385e-6	2.01672e-6	3.52149e-6	1.32334e-5	1.39814e-4	0	0	1.4654e-5	4.1615e-5	1.39552e-5	0	1.13655e-6	1.23876e-4	4.95161e-6	3.38834e-6	6.48875e-7	1.65677e-5	0	0	0	0	1.72986e-4	5.97303e-6	2.67028e-6	0	1.4994e-5	0	1.77544e-4	0	8.1424e-6	0	0	2.91259e-5	0	0	4.67959e-5	6.46363e-5	1.19453e-5	0	0	0	5.52569e-6	0	0	4.23616e-5	0	9.0883e-5	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	1.40313e-6	2.58217e-5	1.41812e-5	0	0	7.68199e-6	0	0	0	0	0	0	0	5.60482e-5	3.11101e-6	8.95922e-6	0	0	2.33285e-7	1.14713e-5	1.44633e-6	0	0	0	3.5895e-7	0	0	6.86182e-7	2.51605e-5	1.15287e-6	0	1.90682e-7	0	0	0	0	3.57984e-6	0	0	0	0	0	9.51179e-6	0	0	8.97468e-6	0	0	0	0	0	4.00704e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16173e-6	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Barnesiella.s__Barnesiella_intestinihominis	0	0	0	0	0	0	0	0	4.73236e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74655e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	0	0	0	0	0	3.66935e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.29247e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71322e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	1.78401e-6	0	0	0	0	0	0	0	1.83728e-6	0	1.57169e-7	0	0	0	2.694e-6	0	0	0	0	0	9.81149e-7	0	0	7.00349e-7	0	0	0	0	0	0	0	0	0	0	8.28553e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98443e-6	0	0	0	0	1.46016e-6	2.80186e-6	0	0	0	0	0	0	0	0	1.61352e-6	0	1.40623e-6	0	7.15022e-7	3.57688e-6	0	0	0	0	0	1.71946e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	0	1.26139e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52201e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81587e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Coprococcus.s__Coprococcus_eutactus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84787e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02924e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01036e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	5.7938e-6	0	0	1.13367e-5	0	3.77136e-6	0	0	0	0	0	0	0	0	0	0	0	3.48818e-6	0	0	0	0	0	0	3.47044e-6	0	0	0	0	0	0	2.14667e-5	0	0	0	0	0	0	0	0	0	0	9.4577e-6	0	0	0	0	0	0	0	0	0	5.927e-7	0	0	0	0	0	1.15695e-5	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0	0	1.58202e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29506e-7	0	2.20676e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Eubacterium.s__Eubacterium_ramulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58278e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	0	0	0	4.57142e-6	0	1.09189e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13043e-4	0	0	0	1.40648e-6	0	0	2.6578e-7	0	2.64518e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31391e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46765e-7	0	0	0	0	0	0	0	0	2.1477e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	0	0	0	0	0	0	0	3.2238e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95653e-6	0	0	0	0	0	0	0	0	7.02794e-7	0	0	0	0	0	0	0	0	0	0	1.05994e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.45381e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0	0	0	4.979e-7	0	7.48386e-6	0	6.46424e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36142e-6	4.69099e-5	0	2.29485e-6	2.51133e-6	0	0	0	1.78338e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0852e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_8_1_57FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25892e-6	0	0	0	0	0	8.00601e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	8.48252e-6	0	0	4.52714e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76949e-6	0	0	0	0	0	0	0	4.84497e-6	0	0	2.00082e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	2.34193e-6	1.61023e-5	6.7134e-6	8.30365e-6	0	9.61977e-5	1.64623e-5	0	0	0	0	0	0	0	0	4.93191e-6	0	1.04466e-5	0	0	3.24775e-5	0	0	0	0	3.82095e-5	6.86562e-6	0	0	5.67818e-7	0	0	0	0	0	2.59017e-6	0	1.02081e-5	0	0	0	0	3.68648e-5	0	0	0	0	0	0	1.45004e-6	0	0	0	1.28583e-5	0	0	0	1.55661e-6	0	2.04373e-5	8.65715e-6	0	0	9.97951e-6	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parabacteroides.s__Parabacteroides_johnsonii	0	0	4.28552e-7	0	0	0	0	0	1.61783e-6	0	0	0	0	0	0	0	0	0	0	1.4367e-6	0	0	0	0	0	0	0	0	0	0	0	4.6883e-7	0	3.6823e-6	0	0	0	1.86841e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25924e-6	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parabacteroides.s__Parabacteroides_merdae	5.09539e-6	0	4.25356e-7	0	0	1.18632e-5	0	0	0	0	0	0	0	0	5.78135e-6	0	2.95265e-6	0	0	0	2.8355e-6	0	4.09318e-6	0	0	0	0	0	0	1.67058e-6	0	0	2.67285e-5	3.47803e-6	0	0	0	0	2.17603e-6	1.68752e-5	1.86723e-5	0	0	0	0	5.42453e-6	0	0	0	0	1.09922e-5	0	0	0	0	1.37946e-5	0	0	0	0	0	0	0	0	0	0	2.95054e-5	9.94789e-7	0	0	0	1.61283e-6	0	5.03235e-7	0	6.21586e-6	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraprevotella.s__Paraprevotella_clara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34325e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31144e-5	0	0	0	0	0	0	0	0	5.75422e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraprevotella.s__Paraprevotella_xylaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48547e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	7.06508e-6	0	0	0	2.93543e-5	7.89328e-7	0	0	0	0	2.11962e-6	0	0	0	1.44275e-6	0	0	0	0	0	0	0	0	0	9.87322e-6	0	0	0	0	0	0	5.73389e-6	0	0	6.61128e-7	0	0	0	0	0	0	0	0	0	0	0	0	2.04389e-6	0	0	0	0	0	0	0	1.89392e-6	0	0	4.92774e-6	2.57065e-6	9.56018e-7	0	0	0	0	0	0	0	0	0	0	0	4.89675e-6	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79459e-6	0	0	0	0	0	0	0	0	0	5.70158e-6	0	0	0	0	0	0	5.72748e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	0	0	0	2.44009e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	0	0	0	0	0	0	0	0	5.9057e-7	0	0	0	0	0	0	0	3.76238e-6	0	0	0	0	3.07701e-5	0	0	0	0	9.85329e-6	0	0	0	4.37873e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79309e-5	0	0	0	0	0	2.26415e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Ruminococcus.s__Ruminococcus_lactaris	0	0	0	0	0	9.61728e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	0	0	0	0	0	0	0	0	3.98319e-6	0	0	0	0	0	0	9.88719e-6	0	0	0	0	0	1.97373e-5	0	0	0	0	1.29265e-5	0	0	2.16025e-5	0	0	0	0	1.84268e-5	0	0	0	0	0	0	0	3.24014e-5	5.67565e-5	0	0	0	4.02335e-5	0	0	4.34994e-5	0	0	0	0	0	2.49398e-5	0	1.7696e-5	0	0	0	8.03972e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	5.47464e-5	2.87986e-5	3.64848e-5	1.46348e-4	9.41679e-5	1.36353e-4	6.72966e-5	8.5183e-5	7.99364e-5	0	4.24291e-5	5.29352e-5	1.10341e-4	0	3.47197e-5	2.04011e-4	8.55064e-5	1.12793e-4	4.72071e-5	1.01285e-5	2.21512e-5	1.71033e-4	5.05423e-5	1.94549e-6	3.28879e-5	0	5.40064e-5	2.37959e-4	3.98036e-5	7.98624e-5	2.64351e-4	4.68618e-5	1.28174e-5	1.21545e-5	2.04317e-4	2.89807e-5	2.77088e-5	2.17513e-5	7.40351e-5	8.24704e-5	2.43343e-5	1.99293e-5	3.56863e-5	4.18597e-5	1.00325e-4	2.07578e-5	0	8.90399e-5	2.98511e-5	1.09019e-5	5.58481e-5	4.25259e-5	3.00875e-5	1.98295e-4	0	8.96125e-5	4.68057e-5	2.6763e-6	8.79207e-5	0	2.20162e-6	5.69346e-5	1.24627e-4	6.93814e-5	0	2.1469e-5	5.8706e-5	6.38115e-7	0	0	1.71881e-4	1.36808e-4	1.44377e-4	2.01186e-5	1.05047e-5	3.09832e-5	0	3.20168e-5
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	0	3.82936e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09986e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	0	0	1.10857e-6	6.77513e-6	3.03007e-6	1.02691e-6	0	0	6.14811e-6	0	0	0	0	0	3.35845e-6	0	7.2627e-7	3.26199e-6	0	0	3.33593e-6	0	0	0	0	0	0	0	0	3.23333e-6	0	4.10344e-6	0	0	0	0	0	0	2.63192e-6	0	0	0	0	0	0	0	0	0	0	0	3.13101e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	2.12907e-6	1.69437e-5	1.70141e-5	0	0	4.16259e-6	0	0	0	0	0	0	0	5.14274e-5	0	1.12718e-5	0	0	0	4.80782e-6	1.74805e-6	0	0	0	0	0	0	0	2.34198e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12563e-6	0	0	3.10429e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22881e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11827e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
